"pubmedID","num_inter","n_proteins","methods"
"10881197","1","1","x ray crystallography"
"10881198","1","2","molecular sieving,x ray crystallography"
"11069186","1","2","molecular sieving,x ray crystallography"
"11089964","1","2","ion exchange chromatography,x ray crystallography"
"11099048","1","2","molecular sieving,x ray crystallography"
"11140638","1","2","pull down,x ray crystallography"
"11297552","6","5","cross linking study"
"11961546","4","5","x ray crystallography"
"12446441","1","2","anti tag coimmunoprecipitation"
"14624239","6","8","anti bait coimmunoprecipitation"
"14691533","2","3","surface plasmon resonance"
"15152192","2","2","anti tag coimmunoprecipitation"
"15314656","2","3","pull down"
"15328530","1","2","pull down"
"15328537","1","2","anti bait coimmunoprecipitation,pull down"
"15502874","3","2","anti tag coimmunoprecipitation"
"15530360","2","3","gdp/gtp exchange assay"
"15530365","1","1","electron microscopy"
"15530371","2","3","phosphatase assay,protein kinase assay"
"15530372","1","1","x ray crystallography"
"15576034","3","4","isothermal titration calorimetry"
"15642266","1","1","cosedimentation in solution,molecular sieving,x ray crystallography"
"15642270","2","3","isothermal titration calorimetry,x ray crystallography"
"15737063","2","4","cosedimentation through density gradient"
"15837194","1","2","isothermal titration calorimetry,surface plasmon resonance"
"15841490","2","3","anti bait coimmunoprecipitation"
"15893665","1","1","electron microscopy,molecular sieving"
"15893672","1","2","cosedimentation in solution,dynamic light scattering,molecular sieving"
"15939020","8","9","pull down"
"15939022","1","1","comigration in sds page,cosedimentation in solution,x ray crystallography"
"15941357","2","2","cosedimentation in solution,molecular sieving,protease assay,x ray crystallography"
"15965487","2","3","anti bait coimmunoprecipitation"
"16004877","1","1","x ray crystallography"
"16025128","1","2","cosedimentation in solution"
"16084386","1","1","classical fluorescence spectroscopy,dynamic light scattering"
"16086026","2","3","anti tag coimmunoprecipitation"
"16116438","3","3","fluorescent resonance energy transfer"
"16142244","1","2","fluorescence polarization spectroscopy"
"16154084","1","2","anti bait coimmunoprecipitation,cosedimentation in solution,ion exchange chromatography,pull down,x ray crystallography"
"16155580","1","1","cosedimentation in solution,molecular sieving,x ray crystallography"
"16170325","5","4","tandem affinity purification"
"16186822","1","2","anti bait coimmunoprecipitation,pull down"
"16216576","1","1","molecular sieving,x ray crystallography"
"16228008","2","2","anti tag coimmunoprecipitation"
"16244663","1","2","nuclear magnetic resonance,surface plasmon resonance"
"16271884","1","2","classical fluorescence spectroscopy,electron paramagnetic resonance,surface plasmon resonance"
"16271887","1","2","x ray crystallography"
"16292983","1","2","pull down"
"16306937","3","4","anti bait coimmunoprecipitation"
"16327777","7","8","anti tag coimmunoprecipitation"
"16327805","7","8","protein kinase assay"
"16338413","1","2","molecular sieving,nuclear magnetic resonance,pull down"
"16373505","1","1","far western blotting,protein kinase assay"
"16387847","2","3","anti tag coimmunoprecipitation"
"16402859","2","3","isothermal titration calorimetry,molecular sieving"
"16407062","1","2","nuclear magnetic resonance"
"16407074","3","3","anti tag coimmunoprecipitation,coimmunoprecipitation,x ray crystallography"
"16407075","1","1","light scattering,molecular sieving,x ray crystallography"
"16407162","3","4","anti bait coimmunoprecipitation"
"16407954","2","2","fluorescent resonance energy transfer"
"16407955","1","2","cosedimentation in solution,D electron microscopy,dynamic light scattering,ion exchange chromatography,light scattering,molecular sieving,pull down,transmission electron microscopy"
"16410359","1","1","fluorescent resonance energy transfer"
"16415881","3","4","methyltransferase radiometric assay"
"16415882","1","1","x ray crystallography"
"16415883","1","1","molecular sieving,pull down"
"16418290","3","3","anti tag coimmunoprecipitation"
"16432186","3","3","anti bait coimmunoprecipitation"
"16432196","1","2","classical fluorescence spectroscopy"
"16432212","1","2","anti bait coimmunoprecipitation"
"16432215","1","2","molecular sieving,pull down,x ray crystallography"
"16442803","1","2","isothermal titration calorimetry,x ray crystallography"
"16446424","1","2","pull down"
"16455797","1","1","molecular sieving,x ray crystallography"
"16461912","2","3","anti bait coimmunoprecipitation"
"16461914","1","1","cosedimentation in solution,nuclear magnetic resonance"
"16462746","1","2","pull down"
"16473935","5","4","anti bait coimmunoprecipitation"
"16474402","2","3","classical fluorescence spectroscopy"
"16477002","4","4","molecular sieving"
"16477012","1","2","anti bait coimmunoprecipitation"
"16478804","15","16","two hybrid"
"16488976","1","2","protease assay,pull down,surface plasmon resonance"
"16491090","1","2","pull down"
"16492764","1","2","x ray crystallography"
"16501047","1","1","cross linking study,D electron microscopy,molecular sieving"
"16511497","1","1","molecular sieving,x ray crystallography"
"16525420","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"16531226","1","2","nuclear magnetic resonance"
"16537434","11","12","two hybrid"
"16537435","1","1","cross linking study"
"16537482","2","2","cross linking study,x ray scattering"
"16537486","1","2","far western blotting,pull down"
"16537496","1","2","anti tag coimmunoprecipitation"
"16537510","1","2","anti bait coimmunoprecipitation"
"16549780","6","6","pull down,two hybrid"
"16549788","8","6","anti tag coimmunoprecipitation"
"16572176","1","2","fluorescent resonance energy transfer"
"16585524","1","2","anti tag coimmunoprecipitation"
"16595626","1","2","surface plasmon resonance"
"16595633","2","2","anti tag coimmunoprecipitation"
"16595635","2","3","pull down"
"16603632","1","1","anti tag coimmunoprecipitation,molecular sieving"
"16606821","2","3","anti tag coimmunoprecipitation"
"16606823","1","1","anti tag coimmunoprecipitation"
"16606833","1","2","anti bait coimmunoprecipitation"
"16615912","1","2","molecular sieving,pull down,x ray crystallography"
"16617106","1","1","anti tag coimmunoprecipitation"
"16617118","1","2","anti tag coimmunoprecipitation,pull down"
"16624878","5","6","pull down"
"16627619","1","1","molecular sieving"
"16627622","4","3","protein kinase assay"
"16641105","2","3","anti bait coimmunoprecipitation,protein kinase assay"
"16669699","3","4","anti tag coimmunoprecipitation"
"16672363","1","2","molecular sieving,surface plasmon resonance"
"16675548","2","3","molecular sieving,x ray crystallography"
"16684881","1","1","x ray crystallography"
"16698552","1","1","coimmunoprecipitation,x ray crystallography"
"16699514","1","1","x ray crystallography"
"16732283","4","4","comigration in sds page"
"16732284","2","3","coimmunoprecipitation"
"16732286","1","2","molecular sieving,x ray crystallography"
"16754861","1","2","anti tag coimmunoprecipitation,pull down"
"16756390","2","3","fluorescent resonance energy transfer"
"16757566","2","2","protein kinase assay"
"16765900","2","2","x ray crystallography"
"16769880","1","2","oxidoreductase assay"
"16769902","2","3","pull down"
"16772376","1","2","pull down,surface plasmon resonance"
"16782820","1","2","anti bait coimmunoprecipitation"
"16783377","1","1","light scattering,molecular sieving,x ray crystallography"
"16785445","1","2","pull down"
"16785446","1","2","pull down"
"16788062","1","2","anti tag coimmunoprecipitation,deacetylase assay"
"16790549","6","6","anti tag coimmunoprecipitation"
"16799563","12","9","pull down"
"16801533","2","3","anti tag coimmunoprecipitation"
"16802858","2","4","two hybrid"
"16803958","1","2","nuclear magnetic resonance,pull down"
"16815967","1","2","anti bait coimmunoprecipitation"
"16815977","1","2","pull down,two hybrid"
"16829576","1","2","anti bait coimmunoprecipitation"
"16832045","2","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation,protein kinase assay,two hybrid"
"16835300","1","2","anti tag coimmunoprecipitation"
"16835302","1","1","anti tag coimmunoprecipitation"
"16844778","1","2","anti tag coimmunoprecipitation"
"16847267","4","4","anti tag coimmunoprecipitation"
"16861300","1","2","pull down"
"16864783","1","2","anti tag coimmunoprecipitation,two hybrid"
"16864798","2","3","anti bait coimmunoprecipitation"
"16880378","13","6","anti tag coimmunoprecipitation"
"16882717","5","5","anti tag coimmunoprecipitation"
"16892064","3","4","molecular sieving"
"16905101","2","2","two hybrid,x ray crystallography"
"16905106","1","2","molecular sieving,x ray crystallography"
"16905107","1","1","x ray crystallography"
"16908842","1","2","pull down"
"16908848","1","2","anti tag coimmunoprecipitation"
"16908849","2","3","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"16924104","1","2","pull down"
"16924111","5","4","anti bait coimmunoprecipitation"
"16924115","3","3","x ray crystallography"
"16938873","3","3","anti bait coimmunoprecipitation,pull down"
"16954185","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"16956976","1","2","pull down"
"16957736","1","1","x ray crystallography"
"16959886","2","3","anti bait coimmunoprecipitation"
"16962974","1","1","nuclear magnetic resonance,x ray crystallography"
"16966610","1","2","anti bait coimmunoprecipitation"
"16968782","1","2","anti tag coimmunoprecipitation"
"16971486","2","3","anti bait coimmunoprecipitation"
"16973740","1","1","anti tag coimmunoprecipitation,cosedimentation in solution,molecular sieving"
"16980972","4","4","pull down"
"16983070","8","7","anti tag coimmunoprecipitation"
"16983094","2","3","anti bait coimmunoprecipitation,pull down"
"17003112","15","15","hydroxylase assay"
"17003125","1","2","anti tag coimmunoprecipitation"
"17013387","1","1","fluorescent resonance energy transfer"
"17015834","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"17021013","3","4","anti bait coimmunoprecipitation"
"17028174","3","3","anti tag coimmunoprecipitation"
"17028176","1","2","pull down"
"17030804","7","5","pull down"
"17032757","1","2","solid phase assay"
"17043237","5","4","anti tag coimmunoprecipitation"
"17050680","1","2","anti tag coimmunoprecipitation"
"17050693","1","1","cosedimentation in solution,transmission electron microscopy,x ray scattering"
"17051221","5","5","molecular sieving"
"17053081","1","2","anti bait coimmunoprecipitation"
"17056715","4","4","surface plasmon resonance"
"17060612","1","1","classical fluorescence spectroscopy,light scattering,solid state nmr,transmission electron microscopy"
"17075044","6","7","anti bait coimmunoprecipitation"
"17080083","2","3","anti bait coimmunoprecipitation"
"17085597","11","5","mass spectrometry studies of complexes"
"17086194","2","3","pull down"
"17098188","1","1","blue native page,D electron microscopy"
"17098193","1","2","pull down"
"17098867","5","6","anti bait coimmunoprecipitation"
"17099698","5","4","enzymatic study"
"17099700","6","5","enzymatic study"
"17108083","4","5","pull down"
"17108084","1","1","atomic force microscopy,solid state nmr,x ray fiber diffraction"
"17108971","1","2","methyltransferase assay"
"17115053","1","2","x ray crystallography"
"17116874","2","2","classical fluorescence spectroscopy"
"17116885","3","4","anti bait coimmunoprecipitation"
"17124166","1","2","anti bait coimmunoprecipitation,cross linking study"
"17132730","8","9","pull down"
"17142326","1","2","pull down"
"17146056","3","3","pull down"
"17148597","1","2","pull down"
"17148612","7","7","beta galactosidase complementation"
"17159145","1","2","anti tag coimmunoprecipitation"
"17159994","1","1","molecular sieving"
"17161365","1","1","comigration in sds page,cosedimentation in solution,x ray crystallography"
"17167487","6","5","anti bait coimmunoprecipitation"
"17172455","2","3","anti bait coimmunoprecipitation"
"17177603","1","2","anti bait coimmunoprecipitation"
"17185417","1","2","anti bait coimmunoprecipitation"
"17187054","1","1","molecular sieving,x ray crystallography"
"17190814","4","4","anti tag coimmunoprecipitation"
"17194761","1","1","x ray crystallography"
"17195847","1","1","cosedimentation in solution,x ray crystallography"
"17206147","1","2","nuclear magnetic resonance"
"17213309","1","2","anti bait coimmunoprecipitation"
"17213322","2","3","anti tag coimmunoprecipitation"
"17227144","1","1","molecular sieving,transmission electron microscopy"
"17227857","1","1","dynamic light scattering,molecular sieving,static light scattering,x ray crystallography"
"17229837","2","3","pull down,surface plasmon resonance"
"17230191","1","2","two hybrid"
"17237767","1","2","pull down"
"17242350","1","2","two hybrid"
"17251981","1","2","anti bait coimmunoprecipitation"
"17261801","1","1","x ray crystallography"
"17261810","4","5","pull down"
"17268471","1","2","anti bait coimmunoprecipitation,pull down"
"17277083","1","1","cosedimentation in solution"
"17283331","3","3","anti bait coimmunoprecipitation"
"17284587","2","3","anti tag coimmunoprecipitation"
"17284590","6","7","anti tag coimmunoprecipitation"
"17292836","1","2","pull down"
"17293873","1","1","transmission electron microscopy"
"17299037","1","2","anti bait coimmunoprecipitation"
"17301240","1","2","anti bait coimmunoprecipitation"
"17301792","1","2","gdp/gtp exchange assay,pull down"
"17307877","1","2","classical fluorescence spectroscopy,isothermal titration calorimetry,x ray crystallography"
"17310145","1","1","anti tag coimmunoprecipitation"
"17355863","2","3","cosedimentation in solution,D electron microscopy,molecular sieving"
