"pvalue","num_inter","n_proteins","xmin","alpha","ntail","pubmedIDs"
"0.31","55502","9184","128","2.78644634371268","73","10608806,10747088,10862698,11509230,11546873,11839770,11893732,12234937,12665583,12668731,12724401,14532007,14657022,15488952,15561718,15576338,15616580,16253997,16325183,16582099,17000644,17178841,17274640,17289999,17403899,17588522,17716973,18157088,18805092,19167051,19377461,19596235,19597476,19615732,19692572,20016603,20080579,20434986,20614026,20959446,21145461,21163940,21757351,22365833,22623428,22751105,22990118,23084401,23455922,23572552,23602568,23658844,23752268,23954414,24255178,24315095,24366813,24396066,24728074,24811749,24947832,25011449,25123934,25260751,25515538,25604459,25609649,25684205,25752541,25910212,25940091,25959826,25963833,26344197,26382858,26472760,26655834,26816005,27113764,27193682,27472814,27705803,28515276,28533407,28805820,29021621,29507755,29511261,29911972,30021884,31694235,31980649,33436498,7739537,8652557,8895581,9115257,9325248,9452425,9660939"
"0","36893","8509","16","2.19831197240542","898","10545207,10790433,10827173,11163245,11509230,11546873,11585930,11839770,12234937,12577067,12609980,14636569,14743216,15047060,15310755,15488952,16253997,16484223,16582099,16620772,16622419,16679322,17148452,17174955,17235358,17461779,17474147,17540176,18632619,18723680,19167051,19172752,19343720,19369418,19470757,19597476,19622774,19738201,19766566,19920073,20098423,20308539,20399188,20431927,20504901,20531386,20603015,20808282,21078624,21081503,21199919,21525244,21555454,21575865,21642987,21888893,22441691,22558309,22623428,22751105,22939624,23084401,23160376,23349634,23623729,23770852,23954414,23975195,24811749,25604459,25670202,25752541,25910212,25963833,26655834,26816005,26906416,27113764,27565346,27693506,27986371,28190768,28215707,28883622,29513927,29643511,29774127,30021884,31694235,32814053,34799561,35016035,8641358,8652557,90000000,9242638,9624153,9660939,unassigned3314,unassigned5"
"0.34","48870","7805","48","2.77697482460425","396","10085298,10329441,10827173,10862698,12032305,12192000,12615911,12665583,12724401,14580349,15174051,15207703,15231747,15383276,15488952,15561718,15616580,16159877,16484223,16622419,16730941,17079684,17101133,17148452,17174955,17274640,17353931,17540176,17588522,18330356,18654987,18805092,19156129,19167051,19214193,19369418,19549727,19738201,20080579,20368287,20508642,20614026,20959446,21044950,21145461,21252943,21525244,21653829,21757351,22100920,22402981,22441691,22446626,22453275,22623428,22939629,23022380,23160376,23236378,23443559,23444366,23463506,23602572,23752268,23954414,24255178,24337577,24510904,24811749,24882805,24976009,25260751,25324306,25515538,25940091,26389662,26906416,27086506,27107012,27173435,27565346,27626385,28215707,28533407,28628118,28883622,29053956,29104064,29426014,29507755,29513927,29867216,29985131,31391242,32203420,33436498,34316702,8652557,9115257,unassigned1312"
"0.23","62800","8470","78","2.9532038444884","291","10545207,10852826,11546873,11893732,12609980,12676926,14636569,14638676,15175163,15190072,15207703,15324660,15488952,15576338,15616580,15960975,16115810,16541103,16620772,16730941,16923123,17043677,17101133,17141982,17235358,17289999,17314511,17353931,17426036,18729074,19168127,19193609,19447967,19470757,19549727,19596686,19622774,20308539,20332121,20508642,20603019,20936779,21078624,21145461,21182203,21314817,21555454,22094255,22402981,22751105,23160376,23201271,23236378,23414517,23443559,24189400,24315095,24412244,24584437,24811749,24947832,25036637,25123934,25281560,25324306,25756610,25900982,25963833,26167880,26344197,26472760,27153538,27565346,27637333,27684187,27705803,27880917,27986371,28190768,28883622,29128334,29467281,29568061,29636472,29643511,29721183,29774127,29997244,30824926,30833792,31391242,32707033,33436498,8654373,9115257,9242638,9325248,9452425,9624153,9751720"
"0.01","133930","13201","54","3.06938157285644","1125","10085298,11163245,11546873,12192000,12522145,12668731,12724401,14968112,15161933,15190072,15207703,15576338,15616580,16159877,16273093,16469706,16541103,16620772,16679322,16990800,17000644,17043677,17101133,17403899,17461779,17474147,18654987,18729074,19293945,19615732,19690564,19738201,20080579,20308539,20332121,20431927,20504901,20531386,20562864,20603015,20614026,20618440,20811636,20972456,21044950,21113135,21199919,21575865,21653829,21757351,22402981,22453919,22751105,22863883,22889411,22939629,23022380,23091066,23414517,23455922,24457600,24584437,24728074,24811749,24947832,25036637,25332235,25402006,25670202,25900982,26344197,26355680,26382858,26508657,26527279,26638075,27086506,27107012,27173435,27545878,27565346,28514442,28515276,28533407,28977666,29053956,29426014,29656893,29845934,31391242,31548606,31694235,32707033,34799561,90000000,9115257,9472029,9624153,9660939,unassigned1312"
"0.12","47296","8742","12","2.18948832705604","1681","10220385,12242293,12376572,12577067,12615911,12665583,14523017,15310755,15561718,15989967,15998806,16374509,16484223,16541103,16622419,16949367,17403899,17719543,17932509,18029035,18157088,18255255,18632619,18723680,19167051,19168127,19172752,19193609,19293945,19549727,19690564,20085707,20368287,20431927,20603019,20930030,20959446,21078624,21123453,21177249,21255825,21314817,21382349,21965653,22094255,22195966,22337587,22441691,22466964,22558309,22658674,22939624,22990118,23022380,23236378,23275563,23292512,23463506,23602572,23752268,23954414,23956175,23986595,24315095,24337577,24344204,24457600,24584437,24606901,24658140,24882805,24947832,25011449,25036637,25260751,25332235,25604459,25665578,25702638,26389662,26508657,26593974,26972000,27152988,27173435,27545878,27637333,27693506,27986371,28420882,28883622,29053956,29128334,29426014,29513927,31694235,32814053,8654373,9472029,unassigned3314"
"0.76","83733","11599","60","3.05047177981189","524","10373544,10545207,10608806,11279102,11585930,11745344,12192000,12411495,12609980,12668731,14638676,14657022,15161933,15175163,15207703,15310755,15488952,15561718,15960975,15989967,16159877,16230350,16325183,16964240,17000644,17079684,17178841,17215244,17403899,17461779,17474147,18000879,18330356,18723680,19172752,19214193,19470757,19596235,19766566,19953087,20133760,20434986,20614026,20808282,20936779,21145461,21182203,21757351,22094255,22119785,22402981,22407294,22446626,22453919,22939624,23201271,23275563,23658844,23986595,24315095,24811749,24976009,25665578,25684205,26186194,26344197,26382858,26514267,26638075,26686862,27086506,27152988,27432908,27505670,27565346,27986371,28190768,28611094,28977470,29426014,29507755,29511261,29513927,29568061,29774127,29867216,29997244,30021884,30108113,30824926,30833792,31548606,7739537,8652557,8654373,8657117,9472029,9624153,unassigned1312,unassigned3314"
"0.29","73850","9916","53","3.00848691689336","557","10092678,10545207,10608806,11585930,11839770,12192000,12615911,14636569,15175163,15231748,15488952,15989967,15998806,16230350,16253997,16273093,16510448,16622419,16893902,16949367,17101133,17174955,17314511,17353931,18330356,18654987,18723680,18765789,19622774,19766566,20080579,20399188,20434986,20504901,20603019,20959446,20972456,21965653,21988832,22119785,22365833,22407294,22446626,22453919,22658674,22751105,22863883,22939629,23349634,23455924,23623729,24315095,24396066,24412244,24463511,24510904,24584437,24654937,24711643,24976009,24981860,25027693,25036637,25123934,25260751,25332235,25402006,25752541,26297806,26355680,26527279,26687479,26748699,26906416,26972000,27153538,27193682,27563068,27880917,28628118,28883622,29100370,29251827,29467281,29636472,29721183,31548606,31694235,32707033,32761762,32814053,33436498,8657117,8895581,9159119,9417867,9452425,9687515,9751720,unassigned1312"
"0.4","89292","11509","73","3.31276389042665","409","10085298,12614612,12724401,14580349,14657022,15231748,15616580,15983046,16115810,16263121,16510448,16582099,16679322,16713569,16730941,16964240,16990800,17043677,17148452,17174955,17314511,17403899,17461779,17474147,17588522,17719543,18000879,18255255,18765789,19168127,19214193,19953087,20085707,20098423,20186120,20431927,20562864,20603015,20603019,20711169,20930030,20972456,21078624,21081503,21113135,21182203,21199919,21314817,21525244,22407294,22558309,22658674,23160376,23463506,23464991,23602568,23602572,23658844,23752268,23954414,24337577,25281560,25517094,25609649,25665578,25670202,25752541,25756610,25900982,25910212,25940091,25944111,26186194,26297806,26344197,26389662,26593974,26638075,26686862,26816005,27193682,27545878,27684187,27705803,28805820,29128334,29426014,29513927,29867216,30194290,31391242,31980649,32707033,8652557,90000000,9115257,9169421,9417867,9452425,unassigned1312"
"0.77","60712","10666","30","2.91840530794194","860","10069390,10085298,10373544,10608806,10790433,10852826,11279102,11839770,12234937,12376551,14968112,15324660,15383276,16273093,16469706,16541103,16964240,16990800,17174955,17314511,17361185,17461779,17932509,18029035,18255255,18330356,18654987,18765789,19156129,19172752,19447967,19549727,19596235,19622774,19690564,19692572,19920073,19953087,19995937,20085707,20098423,20195357,20332121,20603015,20930030,20936779,21113135,21123453,21252943,21314817,21382349,21555454,21653829,21988832,22119785,22453275,22453919,22863883,22889411,23022380,23464991,23623729,23956175,24189400,24255178,24550280,24658140,24947832,25702638,25752541,25900982,25963833,26186194,26355680,26382858,26472760,26816005,27432908,27505670,27565346,27637333,27693506,27880917,28420882,28628118,29128334,29636472,29774127,29845934,29911972,29997244,30824926,31548606,31617661,31694235,32707033,32960270,8652557,9417867,9852078"
"0","44981","10182","20","2.29664399670791","895","10329441,10852826,11279102,11564863,11585930,11839770,11893732,12192000,12376551,12453419,12614612,12668731,14532007,14580349,14636569,15102850,15175163,15231748,15310755,15616580,15989967,15998806,16679322,16713569,16730941,17101133,17289999,17361185,17403899,17474147,17620599,17716973,17719543,17785442,18000879,18029035,18599441,18723680,18729074,19156129,19193609,19597476,19615732,19738201,19920073,20016603,20186120,20614026,20618440,21081503,21123453,21182203,21314817,21382349,21525244,21674799,22658674,23022380,23236378,23292512,23602572,23770852,24463511,24550280,24728074,24882805,24976009,25260751,25604459,25684205,25702638,25752541,25940091,26355680,26382858,26638075,26816005,26906416,27173435,27193682,27229929,27565346,27609421,27626385,27637333,27684187,27880917,28190768,28420882,28533407,29128334,29721183,29911972,29997244,30021884,32960270,9687515,9852078,unassigned1312,unassigned3273"
"0.05","77389","11052","36","2.59394122410245","906","10085298,10092678,10747088,10790433,10827173,11359773,11509230,11839770,12411495,12668731,14638676,14968112,15047060,15174051,15231747,15231748,15983046,16159877,16230350,16273093,16307923,16484223,16541103,16622419,16679322,16923123,16949367,17000644,17043677,17215244,17289999,17461779,18157088,18654987,18765789,19596235,19597476,19615732,19622774,20016603,20133760,20467437,20508642,20808282,21078624,21123453,21163940,21525244,21674799,22453275,22889411,22990118,23160376,23236378,23455922,23463506,23572552,23602568,23602572,23752268,23770852,24366813,24396066,24463511,24584437,24711643,24882805,24981860,25260751,25502805,25515538,25517094,25665578,25756610,25963833,26186194,26389662,26472760,26514267,26638075,26748699,26816005,27113764,27152988,27173435,27193682,27609421,27986371,28215707,28805820,29053956,29128334,29251827,29774127,29867216,31617661,32814053,9417867,9624153,unassigned3314"
"0.05","109774","12941","64","3.28552996688961","553","10069390,10373544,10545207,10608806,10827173,11564863,11745344,11940657,12032298,12376572,12453419,12577067,12609980,12614612,12615911,12665583,14532007,14638676,15310755,15324660,15983046,16230350,16620772,16622419,16679322,17079684,17141982,17174955,17215244,17274640,17426036,17719543,17785442,18255255,18632619,18654987,18765789,19369418,19470757,19597476,19688755,19766566,19953087,20098423,20195357,20308539,20603015,21081503,21145461,21555454,21988832,22751105,22939629,22990118,23084401,23201271,23292512,23572552,23602572,23752268,23770852,24255178,24315095,24396066,24463511,24550280,24711643,24811749,24976009,25027693,25036637,25332235,25402006,25702638,25752541,25756610,26167880,26186194,26297806,26355680,26687479,26906416,27173435,27193682,27472814,27505670,27545878,27626385,28514442,28533407,28977470,29467281,29507755,29511261,29867216,29985131,29997244,90000000,9242638,unassigned3314"
"0.4","55564","9513","90","3.62004691888789","182","10862698,11163245,11279102,11359773,11839770,12234937,12411495,12676926,14580349,14743216,16115810,16230350,16484223,16622419,16713569,16730941,16949367,17043677,17174955,17215244,17255935,17274640,17353931,17403899,17540176,18000879,18029035,18850631,19168127,19380743,19549727,19596235,19596686,19766566,20016603,20098423,20332121,20431927,20930030,20959446,21044950,21078624,21113135,21182203,21199919,21255825,22100920,22119785,22402981,22939629,23022380,23201271,23349634,23443559,23444366,23464991,23602572,23623729,23954414,24337577,24366813,24606901,24811749,24835590,24981860,25123934,25281560,25324306,25332235,25582440,25684205,25752541,25959826,26167880,26297806,26593974,26655834,27113764,27705803,28420882,28611094,28883622,28977470,29053956,29104064,29643511,29911972,29997244,30021884,30108113,31548606,31617661,32761762,9115257,9452425,9624153,9660939,9687515,unassigned3314,unassigned5"
"0.11","55579","10418","14","2.43113327628185","1936","10747088,11509230,11585930,12192000,12234937,12376551,12615911,12668731,14636569,14657022,15084259,15190072,15231747,15561718,15989967,16253997,16273093,16307923,16679322,16730941,16923123,17289999,17403899,17426036,17474147,17719543,18157088,18599441,18654987,18729074,19167051,19172752,19293945,19343720,19369418,19380743,19470757,19596686,19692572,19738201,19953087,20080579,20098423,20434986,20562864,20603015,20959446,21081503,21182203,21382349,22453919,22623428,22751105,22889411,23414517,23463506,23602568,23975195,24189400,24255178,24315095,24344204,24463511,24510904,24606901,25011449,25281560,25515538,25665578,25900982,26186194,26297806,26508657,26638075,26655834,26687479,26816005,26906416,26972000,27152988,27229929,28190768,28215707,28628118,28805820,28883622,29053956,29251827,29467281,29507755,32707033,32960270,33436498,8654373,90000000,9325248,9624153,9660939,9687515,9751720"
"0.06","109987","13496","44","3.04674640877113","1011","10545207,10852826,10882111,11359773,12242293,12522145,14638676,15084259,15096576,15310755,15960975,16115810,16253997,16325183,16541103,16622419,16949367,16964240,17043677,17141982,17353931,17361185,17403899,17461779,17474147,17719543,18000879,18029035,18654987,18765789,19193609,19214193,19447967,19549727,19596686,19738201,19766566,20399188,20930030,21145461,21653829,22195966,22337587,22407294,22441691,22453919,22466964,22623428,22863883,23084401,23275563,23602568,23658844,23770852,23986595,24366813,24658140,25011449,25260751,25609649,25752541,25756610,25940091,25944111,26382858,26389662,26472760,26514267,26593974,26687479,26748699,26816005,26906416,27505670,27684187,27705803,27880917,28215707,28420882,28514442,28883622,28977666,29251827,29511261,29636472,29656893,29985131,29997244,30021884,30194290,31617661,31694235,32203420,32761762,34316702,9115257,9417867,9660939,unassigned1312,unassigned5"
